id,batchID,batchIDLastChangedAt,block_num,block_numLastChangedAt,chat,chatLastChangedAt,clicked,clickedLastChangedAt,clicked_correct,clicked_correctLastChangedAt,current_group,current_groupLastChangedAt,display_avatar,display_avatarLastChangedAt,display_name,display_nameLastChangedAt,gameID,gameIDLastChangedAt,name,nameLastChangedAt,original_group,original_groupLastChangedAt,phase,phaseLastChangedAt,phase_num,phase_numLastChangedAt,playerID,playerIDLastChangedAt,role,roleLastChangedAt,roundID,roundIDLastChangedAt,round_score,round_scoreLastChangedAt,social_guess,social_guessLastChangedAt,social_guess_correct,social_guess_correctLastChangedAt,social_original_group_listeners,social_original_group_listenersLastChangedAt,social_recognized_count,social_recognized_countLastChangedAt,social_round_score,social_round_scoreLastChangedAt,speaker_was_same_group,speaker_was_same_groupLastChangedAt,target,targetLastChangedAt,_sourceRun
01KJN7PGW2D0Q4E73MBCKEZ57E,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:38:50.882328261Z,0.0,2026-03-01T17:38:50.909074611Z,"[{""id"":""01KJN79J529BWBWTESKB6D9MB7-1772386751959"",""text"":""two squares and a rectangle with a rombous"",""timestamp"":1772386751959,""sender"":{""id"":""01KJN79J529BWBWTESKB6D9MB7"",""name"":""Lika (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=cole&backgroundColor=e0f2fe&rowColor=0369a1""}}]",2026-03-01T17:39:34.151900484Z,,,,,C,2026-03-01T17:38:50.909074611Z,https://api.dicebear.com/9.x/identicon/svg?seed=cole&backgroundColor=e0f2fe&rowColor=0369a1,2026-03-01T17:38:50.909074611Z,Lika,2026-03-01T17:38:50.909074611Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:38:50.882328261Z,Lika,2026-03-01T17:38:50.909074611Z,C,2026-03-01T17:38:50.909074611Z,refgame,2026-03-01T17:38:50.909074611Z,1.0,2026-03-01T17:38:50.909074611Z,01KJN79J529BWBWTESKB6D9MB7,2026-03-01T17:38:50.882328261Z,speaker,2026-03-01T17:38:50.909074611Z,01KJN7JHZFFFSQ6C949D4A45VQ,2026-03-01T17:38:50.882328261Z,1.0,2026-03-01T17:39:34.151900484Z,,,,,,,,,,,,,page5-28,2026-03-01T17:38:50.909074611Z,20260301_132907
01KJN9V7V14SCB0G3X9PBYCKN4,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T18:16:22.625145196Z,4.0,2026-03-01T18:16:22.759422286Z,"[{""id"":""01KJN788SPAKVVBHX9T9FDQWAF-1772388988622"",""text"":""left cutout"",""timestamp"":1772388988622,""sender"":{""id"":""01KJN788SPAKVVBHX9T9FDQWAF"",""name"":""Player (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/shapes/svg?seed=anon_block4_trial5_player0&backgroundColor=e5e7eb&shape1Color=9ca3af&shape2Color=6b7280&shape3Color=4b5563""}},{""id"":""01KJN788SPAKVVBHX9T9FDQWAF-1772388989700"",""text"":""slanted"",""timestamp"":1772388989700,""sender"":{""id"":""01KJN788SPAKVVBHX9T9FDQWAF"",""name"":""Player (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/shapes/svg?seed=anon_block4_trial5_player0&backgroundColor=e5e7eb&shape1Color=9ca3af&shape2Color=6b7280&shape3Color=4b5563""}},{""id"":""01KJN788SPAKVVBHX9T9FDQWAF-1772388990696"",""text"":""short"",""timestamp"":1772388990696,""sender"":{""id"":""01KJN788SPAKVVBHX9T9FDQWAF"",""name"":""Player (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/shapes/svg?seed=anon_block4_trial5_player0&backgroundColor=e5e7eb&shape1Color=9ca3af&shape2Color=6b7280&shape3Color=4b5563""}}]",2026-03-01T18:16:34.118880405Z,page9-46,2026-03-01T18:16:30.45861303Z,True,2026-03-01T18:16:34.118880405Z,A,2026-03-01T18:16:22.759422286Z,https://api.dicebear.com/9.x/shapes/svg?seed=anon_block4_trial5_player1&backgroundColor=e5e7eb&shape1Color=9ca3af&shape2Color=6b7280&shape3Color=4b5563,2026-03-01T18:16:22.759422286Z,Player,2026-03-01T18:16:22.759422286Z,01KJN6MMPQTMDYRN709968YFN1,2026-03-01T18:16:22.625145196Z,Player,2026-03-01T18:16:22.759422286Z,A,2026-03-01T18:16:22.759422286Z,refgame,2026-03-01T18:16:22.759422286Z,2.0,2026-03-01T18:16:22.759422286Z,01KJN78B0TFR8F59JDGD057XNS,2026-03-01T18:16:22.625145196Z,listener,2026-03-01T18:16:22.759422286Z,01KJN7K5RH8WAK5SD7F93EBYXB,2026-03-01T18:16:22.625145196Z,2.0,2026-03-01T18:16:34.118880405Z,,,,,,,,,,,,,page9-46,2026-03-01T18:16:22.759422286Z,20260301_132907
01KJN9E2BD2VATX2XVSHSE5XMV,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T18:09:11.021664172Z,5.0,2026-03-01T18:09:11.182983329Z,"[{""id"":""01KJN7B32C1C5254NSG6ZK1GRK-1772388556320"",""text"":""wave"",""timestamp"":1772388556320,""sender"":{""id"":""01KJN7B32C1C5254NSG6ZK1GRK"",""name"":""Laju (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=kayla&backgroundColor=e0f2fe&rowColor=0369a1""}}]",2026-03-01T18:09:25.819691341Z,page9-46,2026-03-01T18:09:16.999384986Z,True,2026-03-01T18:09:25.819691341Z,A,2026-03-01T18:09:11.182983329Z,https://api.dicebear.com/9.x/identicon/svg?seed=katherine&backgroundColor=e0f2fe&rowColor=0369a1,2026-03-01T18:09:11.182983329Z,Minu,2026-03-01T18:09:11.182983329Z,01KJN6MMPQTMDYRN709DP5DSDA,2026-03-01T18:09:11.021664172Z,Minu,2026-03-01T18:09:11.182983329Z,A,2026-03-01T18:09:11.182983329Z,refgame,2026-03-01T18:09:11.182983329Z,2.0,2026-03-01T18:09:11.182983329Z,01KJN79ZRTRDMY6RH8ZCYCM9NV,2026-03-01T18:09:11.021664172Z,listener,2026-03-01T18:09:11.182983329Z,01KJN7KZ4514C3QZK5XNERM52K,2026-03-01T18:09:11.021664172Z,2.0,2026-03-01T18:09:25.819691341Z,,,,,,,,,,,,,page9-46,2026-03-01T18:09:11.182983329Z,20260301_132907
01KJN9MRVZBHCH6Q95G3NXJ12V,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T18:12:50.687786939Z,2.0,2026-03-01T18:12:50.925001411Z,"[{""id"":""01KJN7AZC7FAG17CY924MRTCF7-1772388776123"",""text"":""rectangle on left"",""timestamp"":1772388776123,""sender"":{""id"":""01KJN7AZC7FAG17CY924MRTCF7"",""name"":""Player (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/shapes/svg?seed=anon_block2_trial2_player8&backgroundColor=e5e7eb&shape1Color=9ca3af&shape2Color=6b7280&shape3Color=4b5563""}}]",2026-03-01T18:13:11.494652967Z,,,,,C,2026-03-01T18:12:50.925001411Z,https://api.dicebear.com/9.x/shapes/svg?seed=anon_block2_trial2_player8&backgroundColor=e5e7eb&shape1Color=9ca3af&shape2Color=6b7280&shape3Color=4b5563,2026-03-01T18:12:50.925001411Z,Player,2026-03-01T18:12:50.925001411Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T18:12:50.687786939Z,Player,2026-03-01T18:12:50.925001411Z,A,2026-03-01T18:12:50.925001411Z,refgame,2026-03-01T18:12:50.925001411Z,2.0,2026-03-01T18:12:50.925001411Z,01KJN7AZC7FAG17CY924MRTCF7,2026-03-01T18:12:50.687786939Z,speaker,2026-03-01T18:12:50.925001411Z,01KJN7JJ144X9C126M86JNY5Y5,2026-03-01T18:12:50.687786939Z,2.0,2026-03-01T18:13:11.494652967Z,,,,,1.0,2026-03-01T18:13:11.494652967Z,1.0,2026-03-01T18:13:11.494652967Z,6.0,2026-03-01T18:13:11.494652967Z,,,page5-28,2026-03-01T18:12:50.925001411Z,20260301_132907
01KJN9MW2SAPQ80XS2HCH8N676,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T18:12:53.977476071Z,,,,,,,,,,,,,,,01KJN6MMPQTMDYRN709968YFN1,2026-03-01T18:12:53.977476071Z,,,,,,,,,01KJN796KT7FCNV2F9QNCQDSES,2026-03-01T18:12:53.977476071Z,,,01KJN7K5JXNPZMH507T2DK64DM,2026-03-01T18:12:53.977476071Z,,,,,,,,,,,,,,,,,20260301_132907
01KJN9PGN312NAK3R17BN6K09Q,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T18:13:47.811282003Z,3.0,2026-03-01T18:13:47.982732183Z,"[{""id"":""01KJN79Y7T0VZNKHTSJRZWTDZ5-1772388841300"",""text"":""cut out left side flat top angled side"",""timestamp"":1772388841300,""sender"":{""id"":""01KJN79Y7T0VZNKHTSJRZWTDZ5"",""name"":""Player (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/shapes/svg?seed=anon_block3_trial4_player2&backgroundColor=e5e7eb&shape1Color=9ca3af&shape2Color=6b7280&shape3Color=4b5563""}}]",2026-03-01T18:14:08.606279953Z,page7-255,2026-03-01T18:14:08.53311647Z,False,2026-03-01T18:14:08.606279953Z,A,2026-03-01T18:13:47.982732183Z,https://api.dicebear.com/9.x/shapes/svg?seed=anon_block3_trial4_player1&backgroundColor=e5e7eb&shape1Color=9ca3af&shape2Color=6b7280&shape3Color=4b5563,2026-03-01T18:13:47.982732183Z,Player,2026-03-01T18:13:47.982732183Z,01KJN6MMPQTMDYRN709968YFN1,2026-03-01T18:13:47.811282003Z,Player,2026-03-01T18:13:47.982732183Z,A,2026-03-01T18:13:47.982732183Z,refgame,2026-03-01T18:13:47.982732183Z,2.0,2026-03-01T18:13:47.982732183Z,01KJN791EPN054R2NTQQ1BFXJ5,2026-03-01T18:13:47.811282003Z,listener,2026-03-01T18:13:47.982732183Z,01KJN7K5KSEZZTN34AR4PS7YC7,2026-03-01T18:13:47.811282003Z,0.0,2026-03-01T18:14:08.606279953Z,,,,,,,,,,,,,page9-46,2026-03-01T18:13:47.982732183Z,20260301_132907
01KJN7N477516NTE05WH640VD5,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:38:05.15948569Z,0.0,2026-03-01T17:38:05.202303474Z,"[{""id"":""01KJN796KT7FCNV2F9QNCQDSES-1772386716354"",""text"":""Is there a Speaker?"",""timestamp"":1772386716354,""sender"":{""id"":""01KJN796KT7FCNV2F9QNCQDSES"",""name"":""Felu (Listener)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=noah&backgroundColor=e0f2fe&rowColor=0369a1""}},{""id"":""01KJN79ZDP3YNFFHHQA302PJDP-1772386725830"",""text"":""I am not the speaker"",""timestamp"":1772386725830,""sender"":{""id"":""01KJN79ZDP3YNFFHHQA302PJDP"",""name"":""Nori (Listener)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=morgan&backgroundColor=e0f2fe&rowColor=0369a1""}}]",2026-03-01T17:38:50.505788124Z,,,,,C,2026-03-01T17:38:05.202303474Z,https://api.dicebear.com/9.x/identicon/svg?seed=cole&backgroundColor=e0f2fe&rowColor=0369a1,2026-03-01T17:38:05.202303474Z,Lika,2026-03-01T17:38:05.202303474Z,01KJN6MMPQTMDYRN709968YFN1,2026-03-01T17:38:05.15948569Z,Lika,2026-03-01T17:38:05.202303474Z,C,2026-03-01T17:38:05.202303474Z,refgame,2026-03-01T17:38:05.202303474Z,1.0,2026-03-01T17:38:05.202303474Z,01KJN78M7563R5D9TQE5G142DA,2026-03-01T17:38:05.15948569Z,speaker,2026-03-01T17:38:05.202303474Z,01KJN7K5FJH6VAH8DMSYVN52WF,2026-03-01T17:38:05.15948569Z,0.0,2026-03-01T17:38:50.505788124Z,,,,,,,,,,,,,page5-28,2026-03-01T17:38:05.202303474Z,20260301_132907
01KJN7NXGFM54REGCXJ38M8905,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:38:31.055418369Z,0.0,2026-03-01T17:38:31.092255641Z,"[{""id"":""01KJN7AAWT4GWKRZ7B9775509P-1772386717381"",""text"":""Hello!"",""timestamp"":1772386717381,""sender"":{""id"":""01KJN7AAWT4GWKRZ7B9775509P"",""name"":""Zuda (Listener)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=kaylee&backgroundColor=e0f2fe&rowColor=0369a1""}},{""id"":""01KJN7BYA5X3A2G30KZECRY2HY-1772386720422"",""text"":""Hi!"",""timestamp"":1772386720422,""sender"":{""id"":""01KJN7BYA5X3A2G30KZECRY2HY"",""name"":""Bavi (Listener)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=alexandra&backgroundColor=e0f2fe&rowColor=0369a1""}},{""id"":""01KJN7B4V2673GK7HGVSG52R2P-1772386725753"",""text"":""it looks like a light house with a pointed top"",""timestamp"":1772386725753,""sender"":{""id"":""01KJN7B4V2673GK7HGVSG52R2P"",""name"":""Hera (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=oliver&backgroundColor=e0f2fe&rowColor=0369a1""}},{""id"":""01KJN7AAWT4GWKRZ7B9775509P-1772386727618"",""text"":""Hello!"",""timestamp"":1772386727618,""sender"":{""id"":""01KJN7AAWT4GWKRZ7B9775509P"",""name"":""Zuda (Listener)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=kaylee&backgroundColor=e0f2fe&rowColor=0369a1""}}]",2026-03-01T17:39:16.301507764Z,page3-35,2026-03-01T17:38:56.272954505Z,True,2026-03-01T17:39:16.301507764Z,B,2026-03-01T17:38:31.092255641Z,https://api.dicebear.com/9.x/identicon/svg?seed=kaylee&backgroundColor=e0f2fe&rowColor=0369a1,2026-03-01T17:38:31.092255641Z,Zuda,2026-03-01T17:38:31.092255641Z,01KJN6MMPQTMDYRN709DP5DSDA,2026-03-01T17:38:31.055418369Z,Zuda,2026-03-01T17:38:31.092255641Z,B,2026-03-01T17:38:31.092255641Z,refgame,2026-03-01T17:38:31.092255641Z,1.0,2026-03-01T17:38:31.092255641Z,01KJN7AAWT4GWKRZ7B9775509P,2026-03-01T17:38:31.055418369Z,listener,2026-03-01T17:38:31.092255641Z,01KJN7KYVMH6VJC6N59GV39RY1,2026-03-01T17:38:31.055418369Z,2.0,2026-03-01T17:39:16.301507764Z,,,,,,,,,,,,,page3-35,2026-03-01T17:38:31.092255641Z,20260301_132907
01KJN83Y1DC9R39CYQ60SSWE12,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:46:10.349718868Z,1.0,2026-03-01T17:46:10.384348811Z,"[{""id"":""01KJN79ZRTRDMY6RH8ZCYCM9NV-1772387206924"",""text"":""Part of triangle as a head small trangle as arm"",""timestamp"":1772387206924,""sender"":{""id"":""01KJN79ZRTRDMY6RH8ZCYCM9NV"",""name"":""Minu (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=katherine&backgroundColor=e0f2fe&rowColor=0369a1""}}]",2026-03-01T17:46:55.630282517Z,page7-255,2026-03-01T17:46:52.348126777Z,True,2026-03-01T17:46:55.630282517Z,A,2026-03-01T17:46:10.384348811Z,https://api.dicebear.com/9.x/identicon/svg?seed=kayla&backgroundColor=e0f2fe&rowColor=0369a1,2026-03-01T17:46:10.384348811Z,Laju,2026-03-01T17:46:10.384348811Z,01KJN6MMPQTMDYRN709DP5DSDA,2026-03-01T17:46:10.349718868Z,Laju,2026-03-01T17:46:10.384348811Z,A,2026-03-01T17:46:10.384348811Z,refgame,2026-03-01T17:46:10.384348811Z,1.0,2026-03-01T17:46:10.384348811Z,01KJN7B32C1C5254NSG6ZK1GRK,2026-03-01T17:46:10.349718868Z,listener,2026-03-01T17:46:10.384348811Z,01KJN7KZ48XCCWBNQKS0SJE7ES,2026-03-01T17:46:10.349718868Z,2.0,2026-03-01T17:46:55.630282517Z,,,,,,,,,,,,,page7-255,2026-03-01T17:46:10.384348811Z,20260301_132907
01KJN906G830DS1ZGY99Z9ENYC,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T18:01:36.520141287Z,0.0,2026-03-01T18:01:36.628573612Z,"[{""id"":""01KJN79PCAAMFX7P2QF70Y3HJM-1772388099282"",""text"":""camera"",""timestamp"":1772388099282,""sender"":{""id"":""01KJN79PCAAMFX7P2QF70Y3HJM"",""name"":""Repi (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=aria&backgroundColor=e0f2fe&rowColor=0369a1""}}]",2026-03-01T18:01:51.460543576Z,page5-28,2026-03-01T18:01:42.155480962Z,True,2026-03-01T18:01:51.460543576Z,A,2026-03-01T18:01:36.628573612Z,https://api.dicebear.com/9.x/identicon/svg?seed=kayla&backgroundColor=e0f2fe&rowColor=0369a1,2026-03-01T18:01:36.628573612Z,Laju,2026-03-01T18:01:36.628573612Z,01KJN6MMPQTMDYRN709DP5DSDA,2026-03-01T18:01:36.520141287Z,Laju,2026-03-01T18:01:36.628573612Z,A,2026-03-01T18:01:36.628573612Z,refgame,2026-03-01T18:01:36.628573612Z,2.0,2026-03-01T18:01:36.628573612Z,01KJN7B32C1C5254NSG6ZK1GRK,2026-03-01T18:01:36.520141287Z,listener,2026-03-01T18:01:36.628573612Z,01KJN7KYY3G8VA1DGR0XCV0GC9,2026-03-01T18:01:36.520141287Z,2.0,2026-03-01T18:01:51.460543576Z,,,,,,,,,,,,,page5-28,2026-03-01T18:01:36.628573612Z,20260301_132907
01KJN9V7X2BAGNGS1JJBSRENHK,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T18:16:22.69066377Z,,,,,,,,,,,,,,,01KJN6MMPQTMDYRN709968YFN1,2026-03-01T18:16:22.69066377Z,,,,,,,,,01KJN78M7563R5D9TQE5G142DA,2026-03-01T18:16:22.69066377Z,,,01KJN7K5RH8WAK5SD7F93EBYXB,2026-03-01T18:16:22.69066377Z,,,,,,,,,,,,,,,,,20260301_132907
01KJN8XSXQ6AYZNG4B4EPWZ556,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T18:00:18.103088311Z,4.0,2026-03-01T18:00:18.201727256Z,"[{""id"":""01KJN792W85XPK9QGH8A6HSYSJ-1772388053016"",""text"":""askew square on top"",""timestamp"":1772388053016,""sender"":{""id"":""01KJN792W85XPK9QGH8A6HSYSJ"",""name"":""Zuda (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=kaylee&backgroundColor=e0f2fe&rowColor=0369a1""}}]",2026-03-01T18:01:04.233339934Z,,,False,2026-03-01T18:01:04.233339934Z,B,2026-03-01T18:00:18.201727256Z,https://api.dicebear.com/9.x/identicon/svg?seed=alexandra&backgroundColor=e0f2fe&rowColor=0369a1,2026-03-01T18:00:18.201727256Z,Bavi,2026-03-01T18:00:18.201727256Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T18:00:18.103088311Z,Bavi,2026-03-01T18:00:18.201727256Z,B,2026-03-01T18:00:18.201727256Z,refgame,2026-03-01T18:00:18.201727256Z,1.0,2026-03-01T18:00:18.201727256Z,01KJN7A44GGBE9XR412KV5BFSC,2026-03-01T18:00:18.103088311Z,listener,2026-03-01T18:00:18.201727256Z,01KJN7JJ1T0XBC815C25NRSF57,2026-03-01T18:00:18.103088311Z,0.0,2026-03-01T18:01:04.233339934Z,,,,,,,,,,,,,page-B,2026-03-01T18:00:18.201727256Z,20260301_132907
01KJN9AVH45YFFA4GEB5XRDBZN,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T18:07:25.732862705Z,0.0,2026-03-01T18:07:25.886103034Z,"[{""id"":""01KJN79B14FBSYSKKCG2BYVBB6-1772388452569"",""text"":""long rectangle on the left"",""timestamp"":1772388452569,""sender"":{""id"":""01KJN79B14FBSYSKKCG2BYVBB6"",""name"":""Player (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/shapes/svg?seed=anon_block0_trial3_player7&backgroundColor=e5e7eb&shape1Color=9ca3af&shape2Color=6b7280&shape3Color=4b5563""}}]",2026-03-01T18:07:46.448442625Z,,,,,C,2026-03-01T18:07:25.886103034Z,https://api.dicebear.com/9.x/shapes/svg?seed=anon_block0_trial3_player7&backgroundColor=e5e7eb&shape1Color=9ca3af&shape2Color=6b7280&shape3Color=4b5563,2026-03-01T18:07:25.886103034Z,Player,2026-03-01T18:07:25.886103034Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T18:07:25.732862705Z,Player,2026-03-01T18:07:25.886103034Z,A,2026-03-01T18:07:25.886103034Z,refgame,2026-03-01T18:07:25.886103034Z,2.0,2026-03-01T18:07:25.886103034Z,01KJN79B14FBSYSKKCG2BYVBB6,2026-03-01T18:07:25.732862705Z,speaker,2026-03-01T18:07:25.886103034Z,01KJN7JJ1VVYECS34J9NT698WM,2026-03-01T18:07:25.732862705Z,2.0,2026-03-01T18:07:46.448442625Z,,,,,1.0,2026-03-01T18:07:46.448442625Z,1.0,2026-03-01T18:07:46.448442625Z,6.0,2026-03-01T18:07:46.448442625Z,,,page5-28,2026-03-01T18:07:25.886103034Z,20260301_132907
01KJN8G3K1EVF604V9YSKA93MM,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:52:49.249723811Z,3.0,2026-03-01T17:52:49.332224668Z,"[{""id"":""01KJN796KT7FCNV2F9QNCQDSES-1772387608776"",""text"":""Is Lika there?"",""timestamp"":1772387608776,""sender"":{""id"":""01KJN796KT7FCNV2F9QNCQDSES"",""name"":""Felu (Listener)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=noah&backgroundColor=e0f2fe&rowColor=0369a1""}}]",2026-03-01T17:53:34.73160674Z,,,False,2026-03-01T17:53:34.73160674Z,C,2026-03-01T17:52:49.332224668Z,https://api.dicebear.com/9.x/identicon/svg?seed=morgan&backgroundColor=e0f2fe&rowColor=0369a1,2026-03-01T17:52:49.332224668Z,Nori,2026-03-01T17:52:49.332224668Z,01KJN6MMPQTMDYRN709968YFN1,2026-03-01T17:52:49.249723811Z,Nori,2026-03-01T17:52:49.332224668Z,C,2026-03-01T17:52:49.332224668Z,refgame,2026-03-01T17:52:49.332224668Z,1.0,2026-03-01T17:52:49.332224668Z,01KJN79ZDP3YNFFHHQA302PJDP,2026-03-01T17:52:49.249723811Z,listener,2026-03-01T17:52:49.332224668Z,01KJN7K5J6A9SFZW6X3QF5099N,2026-03-01T17:52:49.249723811Z,0.0,2026-03-01T17:53:34.73160674Z,,,,,,,,,,,,,page-B,2026-03-01T17:52:49.332224668Z,20260301_132907
01KJN8XSZ539547MVQ9GZ5ZV0S,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T18:00:18.149783782Z,4.0,2026-03-01T18:00:18.201727256Z,"[{""id"":""01KJN792W85XPK9QGH8A6HSYSJ-1772388053016"",""text"":""askew square on top"",""timestamp"":1772388053016,""sender"":{""id"":""01KJN792W85XPK9QGH8A6HSYSJ"",""name"":""Zuda (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=kaylee&backgroundColor=e0f2fe&rowColor=0369a1""}}]",2026-03-01T18:01:04.233339934Z,page4-15,2026-03-01T18:00:55.026763411Z,False,2026-03-01T18:01:04.233339934Z,B,2026-03-01T18:00:18.201727256Z,https://api.dicebear.com/9.x/identicon/svg?seed=oliver&backgroundColor=e0f2fe&rowColor=0369a1,2026-03-01T18:00:18.201727256Z,Hera,2026-03-01T18:00:18.201727256Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T18:00:18.149783782Z,Hera,2026-03-01T18:00:18.201727256Z,B,2026-03-01T18:00:18.201727256Z,refgame,2026-03-01T18:00:18.201727256Z,1.0,2026-03-01T18:00:18.201727256Z,01KJN7C40WEQBDF48ACG18M0EV,2026-03-01T18:00:18.149783782Z,listener,2026-03-01T18:00:18.201727256Z,01KJN7JJ1T0XBC815C25NRSF57,2026-03-01T18:00:18.149783782Z,0.0,2026-03-01T18:01:04.233339934Z,,,,,,,,,,,,,page-B,2026-03-01T18:00:18.201727256Z,20260301_132907
01KJN8F82K5JVYJCQK3YT54HF2,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:52:21.07587995Z,3.0,2026-03-01T17:52:21.151444399Z,"[{""id"":""01KJN7C40WEQBDF48ACG18M0EV-1772387552387"",""text"":""Mountain with rectangle missing on left"",""timestamp"":1772387552387,""sender"":{""id"":""01KJN7C40WEQBDF48ACG18M0EV"",""name"":""Hera (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=oliver&backgroundColor=e0f2fe&rowColor=0369a1""}}]",2026-03-01T17:52:54.15221869Z,,,,,B,2026-03-01T17:52:21.151444399Z,https://api.dicebear.com/9.x/identicon/svg?seed=oliver&backgroundColor=e0f2fe&rowColor=0369a1,2026-03-01T17:52:21.151444399Z,Hera,2026-03-01T17:52:21.151444399Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:52:21.07587995Z,Hera,2026-03-01T17:52:21.151444399Z,B,2026-03-01T17:52:21.151444399Z,refgame,2026-03-01T17:52:21.151444399Z,1.0,2026-03-01T17:52:21.151444399Z,01KJN7C40WEQBDF48ACG18M0EV,2026-03-01T17:52:21.07587995Z,speaker,2026-03-01T17:52:21.151444399Z,01KJN7JJ0PJYQE826DDQJJSWAF,2026-03-01T17:52:21.07587995Z,2.0,2026-03-01T17:52:54.15221869Z,,,,,,,,,,,,,page9-46,2026-03-01T17:52:21.151444399Z,20260301_132907
01KJN8M4G9JR12GTCYJHCMBAYJ,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:55:01.257562893Z,3.0,2026-03-01T17:55:01.410769354Z,"[{""id"":""01KJN79J529BWBWTESKB6D9MB7-1772387718726"",""text"":""large rectangle to the left, small square, rhombous right"",""timestamp"":1772387718726,""sender"":{""id"":""01KJN79J529BWBWTESKB6D9MB7"",""name"":""Lika (Speaker)"",""avatar"":""https://api.dicebear.com/9.x/identicon/svg?seed=cole&backgroundColor=e0f2fe&rowColor=0369a1""}}]",2026-03-01T17:55:43.24091517Z,page5-28,2026-03-01T17:55:21.484562514Z,True,2026-03-01T17:55:43.24091517Z,C,2026-03-01T17:55:01.410769354Z,https://api.dicebear.com/9.x/identicon/svg?seed=noah&backgroundColor=e0f2fe&rowColor=0369a1,2026-03-01T17:55:01.410769354Z,Felu,2026-03-01T17:55:01.410769354Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:55:01.257562893Z,Felu,2026-03-01T17:55:01.410769354Z,C,2026-03-01T17:55:01.410769354Z,refgame,2026-03-01T17:55:01.410769354Z,1.0,2026-03-01T17:55:01.410769354Z,01KJN7863BFF3ZYZGVVSATZTH7,2026-03-01T17:55:01.257562893Z,listener,2026-03-01T17:55:01.410769354Z,01KJN7JJ4ABAFV6YM5DS9T3RJP,2026-03-01T17:55:01.257562893Z,2.0,2026-03-01T17:55:43.24091517Z,,,,,,,,,,,,,page5-28,2026-03-01T17:55:01.410769354Z,20260301_132907
